name,midBlast_Ctrl_rep1,midBlast_Ctrl_rep2,midBlast_siTfap2c_rep1,midBlast_siTfap2c_rep3,diff,pval,class
0610005C13Rik,0.748452679949927,0.842727036965092,2.07121211639403,1.57163992309967,1.02583616128934,0.056268818393707,none
0610007P14Rik,3.98941516436943,4.26339901595589,3.60845242716595,3.94463584139988,-0.349862955879746,0.247993027569806,none
0610009B22Rik,2.62983172769743,2.4629433201741,2.1677371794983,2.51785114445006,-0.203593361961583,0.403938021630308,none
0610009L18Rik,0.120317432067455,0.356746685685371,0.496859080904976,1.02611519197483,0.522955077563488,0.212944758964107,none
0610009O20Rik,2.82158450939633,2.91889852921748,3.01024150209971,2.10305611921624,-0.313592708648929,0.562835844542334,none
0610010B08Rik,0,0.0145323500901108,0.0151432451059832,0.00896647084592386,0.00478868293089812,0.605842821329908,none
0610010F05Rik,1.78236620610811,1.90512519605004,1.59359567404274,1.82119507890685,-0.136350324604278,0.402219676679658,none
0610010K14Rik,4.08046013158461,4.13901028579938,4.18973342384193,4.54967236257153,0.259967684514731,0.290021799015534,none
0610011F06Rik,2.83268265614485,2.92724643101887,2.66633439981842,3.38930054938747,0.147852931021085,0.724335150924804,none
0610012G03Rik,3.66499417830196,3.59869106132411,3.76859827915254,4.193766697897,0.349339868711738,0.245928435770356,none
0610030E20Rik,2.93698273135554,2.89435796739077,2.92278451390131,2.87658727469926,-0.0159844550728625,0.661588525248728,none
0610031O16Rik,0,0,0,0,0,,none
0610037L13Rik,2.57020958707817,2.45327577090137,2.4389844873176,2.59671931814345,0.00610922374075962,0.956041036180043,none
0610038B21Rik,0.961818143782756,1.04417166486431,0.790527676331968,0.653036163126081,-0.281212984594507,0.072483811271482,none
0610039H22Rik,0.137866774857352,0.200313504824965,0.0352888840825976,0.460486760847695,0.0787976826239875,0.74900039570765,none
0610039K10Rik,0.775354855863275,0.552239337070143,1.60607499300309,0.502646299937851,0.390563550003761,0.559523145894962,none
0610040B10Rik,0.635694035918648,1.14367095894532,1.07818967055958,1.80326051979947,0.551042597747539,0.339266104103085,none
0610040F04Rik,0.147479188197344,0.0451720506440209,0.591659522114475,0.128881703709968,0.263944993491539,0.381272777212396,none
0610040J01Rik,0.885279938643928,0.350296953163616,1.10078191218307,1.40549032334381,0.635347671859666,0.175077424429527,none
0610043K17Rik,0.669934742453742,1.54050742620954,1.43477605877737,0.938272992967165,0.0813034415406284,0.886020060117068,none
1010001N08Rik,2.91755388138675,2.78429370576221,3.61935145440913,3.84590084537907,0.881702356319615,0.0215020948598152,up
1110001J03Rik,1.78674773238565,2.77563466728443,2.91372525850439,2.9939630530018,0.672652955918052,0.307913705830469,none
1110002L01Rik,0.664237060653488,0.735810687454661,1.15046479351119,2.0177779875358,0.884097516469418,0.179244275444978,none
1110004E09Rik,5.01908632515328,5.03662271818778,4.73220819033992,4.95874873464602,-0.182376059177558,0.249647040971132,none
1110004F10Rik,6.88384593880774,6.91870986229311,6.59344059004236,6.4160394185885,-0.396537896234999,0.0482392216268943,none
1110006O24Rik,0.894019914227333,0.949722424499519,0.789954557085421,2.07838986158096,0.512301039969765,0.510210658196208,none
1110007C09Rik,1.5924359872221,1.98134268917506,1.32286208180351,0.797350881790603,-0.726782856401523,0.156225178419857,none
